"uniq_id","crawl_timestamp","product_url","product_name","product_category_tree","pid","retail_price","discounted_price","image","is_FK_Advantage_product","description","product_rating","overall_rating","brand","product_specifications"
"403d3d2e6a14e3e39d3e378b3f55e03b","2016-02-24 16:02:05 +0000","http://www.flipkart.com/sv-creations-shoulder-bag/p/itmefd35umb2cumh?pid=HMBEFD35EZZTXY4U","SV Creations Shoulder Bag","[""Bags, Wallets & Belts >> Bags >> Hand Bags >> SV Creations Hand Bags >> SV Creations Shoulder Bag (Multicolor)""]","HMBEFD35EZZTXY4U","2499","1199","[""http://img6a.flixcart.com/image/hand-messenger-bag/y/4/u/svc007-sv-creations-shoulder-bag-sc007-original-imaefdy7hzwagbjr.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/y/4/u/svc007-sv-creations-shoulder-bag-sc007-original-imaefdy7hzwagbjr.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/y/4/u/svc007-sv-creations-shoulder-bag-sc007-original-imaefdy7mrpfwfdg.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/y/4/u/svc007-sv-creations-shoulder-bag-sc007-original-imaefdy7zptkzzw6.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/y/4/u/svc007-sv-creations-shoulder-bag-sc007-original-imaefdy7qef57kfn.jpeg""]","false","Specifications of SV Creations Shoulder Bag (Multicolor) General Closure Zip Type Shoulder Bag Material PU Style Code SVC007 Occasion Festive Ideal For Women Color Code Multicolor","No rating available","No rating available","SV Creations","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Shoulder Bag""}, {""key""=>""Material"", ""value""=>""PU""}, {""key""=>""Style Code"", ""value""=>""SVC007""}, {""key""=>""Occasion"", ""value""=>""Festive""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Color Code"", ""value""=>""Multicolor""}]}"
"73b28c535059d58ea66b6ab9b1d0197d","2015-12-03 13:48:35 +0000","http://www.flipkart.com/cappuccino-pouch-potli/p/itme7yzxgd6vjeuk?pid=HMBE7ZGDFH83AHFW","Cappuccino Pouch Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Cappuccino Pouches and Potlis""]","HMBE7ZGDFH83AHFW","699","599","[""http://img5a.flixcart.com/image/hand-messenger-bag/h/f/w/21025-cappuccino-pouch-potli-21025-1000x1000-imae7zhaghrd3qgt.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/h/f/w/21025-cappuccino-pouch-potli-21025-original-imae7zhaghrd3qgt.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/h/f/w/21025-cappuccino-pouch-potli-21025-original-imae7zhagfhrstz3.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/h/f/w/21025-cappuccino-pouch-potli-21025-original-imae7zhahctdzhgg.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/h/f/w/21025-cappuccino-pouch-potli-21025-original-imae7zha7hhghqgf.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/h/f/w/21025-cappuccino-pouch-potli-21025-original-imae7zhag8hwdcdc.jpeg""]","false","Flipkart.com: Buy Cappuccino Pouch Potli for Rs. 599 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Pouch Potli""}, {""key""=>""Material"", ""value""=>""PU""}, {""key""=>""Style Code"", ""value""=>""21025""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Color Code"", ""value""=>""White""}, {""key""=>""Weight"", ""value""=>""195 g""}, {""key""=>""Height"", ""value""=>""120 mm""}, {""key""=>""Width"", ""value""=>""90 mm""}, {""key""=>""Depth"", ""value""=>""210 mm""}, {""value""=>""3 Months""}, {""value""=>""Cosmetic Pouch""}, {""key""=>""Number of Pockets"", ""value""=>""1""}, {""key""=>""Number of Compartments"", ""value""=>""2""}]}"
"9441eef99e8a6bc18ae175f15a3d7c7b","2015-12-03 13:48:35 +0000","http://www.flipkart.com/klaska-sp-004-pouch/p/itme2jf4dcrubzev?pid=PPSE2JF4KZJWG5JX","Klaska SP-004 Pouch","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Klaska Pouches and Potlis""]","PPSE2JF4KZJWG5JX","1090","499","[""http://img6a.flixcart.com/image/pouch-potli/5/j/x/sp-004-blk-klaska-pouch-sp-004-original-imae2ejtg9zjsfap.jpeg"", ""http://img5a.flixcart.com/image/pouch-potli/5/j/x/sp-004-blk-klaska-pouch-sp-004-original-imae2ejtg9zjsfap.jpeg"", ""http://img5a.flixcart.com/image/pouch-potli/5/j/x/sp-004-blk-klaska-pouch-sp-004-original-imae2ejttudsqbdm.jpeg"", ""http://img6a.flixcart.com/image/pouch-potli/5/j/x/sp-004-blk-klaska-pouch-sp-004-original-imae2ejteu5jnw8t.jpeg""]","false","Klaska SP-004 Pouch (Black)
                         Price: Rs. 499
				
			This Is A Leather Wallet Designed Having 3 Money Pocket With Zip.
This Is A Leather Wallet Designed Having 3 Money Pocket With Zip.","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Pouch""}, {""key""=>""Material"", ""value""=>""Genuine Leather""}, {""key""=>""Style Code"", ""value""=>""SP-004-BLK""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men, Women""}, {""key""=>""Color Code"", ""value""=>""Black""}, {""key""=>""Height"", ""value""=>""110 mm""}, {""key""=>""Width"", ""value""=>""90 mm""}, {""value""=>""Pouch""}]}"
"d8e5aa1ac8f479d84f7318893afa2999","2015-12-03 13:48:35 +0000","http://www.flipkart.com/esplindia-pouch-potli/p/itmed53evs8w4fb2?pid=HMBED53EZKJRRPXM","Esplindia Pouch Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Esplindia Pouches and Potlis""]","HMBED53EZKJRRPXM","400","325","[""http://img6a.flixcart.com/image/hand-messenger-bag/p/x/m/026-esplindia-pouch-potli-bang-026-original-imaed5yq6yff6rtf.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/p/x/m/026-esplindia-pouch-potli-bang-026-original-imaed5yq6yff6rtf.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/p/x/m/026-esplindia-pouch-potli-bang-026-original-imaed5yqhzmbp3p4.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/p/x/m/026-esplindia-pouch-potli-bang-026-original-imaed5yq9zsten2g.jpeg""]","false","Flipkart.com: Buy Esplindia Pouch Potli for Rs. 325 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Buckle""}, {""key""=>""Type"", ""value""=>""Pouch Potli""}, {""key""=>""Material"", ""value""=>""Genuine Leather""}, {""key""=>""Style Code"", ""value""=>""026""}, {""key""=>""Ideal For"", ""value""=>""Girls""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Color Code"", ""value""=>""026""}]}"
"d8b4037f7364c3c42103662a1089f555","2015-12-03 13:48:35 +0000","http://www.flipkart.com/d-panache-pouch-potli/p/itmebxrb6vcygpey?pid=HMBEBXRBUVSSHYGA","D'Panache Pouch Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> D'Panache Pouches and Potlis""]","HMBEBXRBUVSSHYGA","1099","499","[""http://img6a.flixcart.com/image/hand-messenger-bag/y/g/a/dp-116-gd-1-d-panache-pouch-potli-modish-original-imaebxha34hp6grz.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/y/g/a/dp-116-gd-1-d-panache-pouch-potli-modish-original-imaebxh9mkhrz3gf.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/y/g/a/dp-116-gd-1-d-panache-pouch-potli-modish-original-imaebxh9fz2whvrt.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/y/g/a/dp-116-gd-1-d-panache-pouch-potli-modish-original-imaebxhars89kxak.jpeg""]","false","Flipkart.com: Buy D'Panache Pouch Potli for Rs. 499 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Drawstring""}, {""key""=>""Type"", ""value""=>""Pouch Potli""}, {""key""=>""Material"", ""value""=>""Brocade""}, {""key""=>""Style Code"", ""value""=>""DP-116-GD-1""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Bag Size"", ""value""=>""Small""}, {""key""=>""Occasion"", ""value""=>""Evening/Party""}, {""key""=>""Color Code"", ""value""=>""Red_DP-116-RD-1""}, {""value""=>""1 Pouch Potli""}, {""key""=>""Number of Compartments"", ""value""=>""1""}]}"
"95840f387bb06131d8d3822b212c4102","2015-12-03 13:48:35 +0000","http://www.flipkart.com/garam-masala-historical-window-pouch/p/itme2qsabutrcxd2?pid=PPSE2QSAMAWW94WA","Garam Masala Historical Window Pouch","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Garam Masala Pouches and Potlis""]","PPSE2QSAMAWW94WA","800","735","[""http://img5a.flixcart.com/image/pouch-potli/4/w/a/gm-ubg6296-br-garam-masala-pouch-historical-window-1100x1360-imae2pqhmrcfmxpz.jpeg"", ""http://img6a.flixcart.com/image/pouch-potli/4/w/a/gm-ubg6296-br-garam-masala-pouch-historical-window-original-imae2pqhmrcfmxpz.jpeg"", ""http://img5a.flixcart.com/image/pouch-potli/4/w/a/gm-ubg6296-br-garam-masala-pouch-historical-window-original-imae2pqhdegzpscu.jpeg"", ""http://img5a.flixcart.com/image/pouch-potli/4/w/a/gm-ubg6296-br-garam-masala-pouch-historical-window-original-imae2pqhkmwqbygr.jpeg"", ""http://img5a.flixcart.com/image/pouch-potli/4/w/a/gm-ubg6296-br-garam-masala-pouch-historical-window-original-imae2pqhfzmqckff.jpeg"", ""http://img5a.flixcart.com/image/pouch-potli/4/w/a/gm-ubg6296-br-garam-masala-pouch-historical-window-original-imae2pqhrfp6ysvp.jpeg""]","false","Flipkart.com: Buy Garam Masala Historical Window Pouch for Rs. 735 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Pouch""}, {""key""=>""Material"", ""value""=>""Cotton, PU""}, {""key""=>""Style Code"", ""value""=>""GM_UBG6296_BR""}, {""key""=>""Ideal For"", ""value""=>""Men, Women""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Color Code"", ""value""=>""Brown6""}, {""key""=>""Height"", ""value""=>""185 mm""}, {""key""=>""Width"", ""value""=>""240 mm""}, {""key""=>""Depth"", ""value""=>""90 mm""}, {""value""=>""Pouch""}, {""key""=>""Pattern"", ""value""=>""Indian Grace""}, {""key""=>""Number of Compartments"", ""value""=>""1""}]}"
"ff9e88775ad84e12f0f8ab31af9dbcbf","2015-12-03 13:48:35 +0000","http://www.flipkart.com/stylocus-pouch-potli/p/itme6wx7hecqwzzy?pid=HMBE6WX6BTSEUKZ6","Stylocus Pouch Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Stylocus Pouches and Potlis""]","HMBE6WX6BTSEUKZ6","1250","1000","[""http://img6a.flixcart.com/image/hand-messenger-bag/k/z/6/st-b-1273-b-stylocus-pouch-potli-brown-original-imae6wt9pgfgzygb.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/k/z/6/st-b-1273-b-stylocus-pouch-potli-brown-original-imae6wt9zhwa2kum.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/k/z/6/st-b-1273-b-stylocus-pouch-potli-brown-original-imae6wt9ffzhrmzk.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/k/z/6/st-b-1273-b-stylocus-pouch-potli-brown-original-imae6wt97fwhmxpk.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/z/e/m/st-b-1273a-stylocus-pouch-potli-digital-print-broach-original-imae6wt9pnkaqzpe.jpeg""]","false","Flipkart.com: Buy Stylocus Pouch Potli for Rs. 1000 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Drawstring""}, {""key""=>""Size in inch"", ""value""=>""3.93 inch""}, {""key""=>""Type"", ""value""=>""Pouch Potli""}, {""key""=>""Series"", ""value""=>""Trendy""}, {""key""=>""Material"", ""value""=>""Leatherette""}, {""key""=>""Style Code"", ""value""=>""ST-B-1273 B""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Bag Size"", ""value""=>""Medium""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Color Code"", ""value""=>""Brown""}, {""key""=>""Weight"", ""value""=>""152 g""}, {""key""=>""Height"", ""value""=>""85 mm""}, {""key""=>""Width"", ""value""=>""50 mm""}, {""key""=>""Depth"", ""value""=>""100 mm""}, {""value""=>""1 Bag""}, {""key""=>""Number of Compartments"", ""value""=>""1""}]}"
"e7221dd7475397dfade38615452f3049","2015-12-03 13:48:35 +0000","http://www.flipkart.com/shagun-trends-pouch-potli/p/itmed6exzym8jzue?pid=HMBED6EXAEDXARSB","Shagun Trends Pouch Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Shagun Trends Pouches and Potlis""]","HMBED6EXAEDXARSB","3890","2190","[""http://img6a.flixcart.com/image/hand-messenger-bag/r/s/b/shagun-cl0027-shagun-trends-pouch-potli-hand-work-1000x1000-imaed58gssghmrpq.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/r/s/b/shagun-cl0027-shagun-trends-pouch-potli-hand-work-original-imaed58gssghmrpq.jpeg""]","false","Flipkart.com: Buy Shagun Trends Pouch Potli for Rs. 2190 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Pouch Potli""}, {""key""=>""Material"", ""value""=>""Nylon, Beads""}, {""key""=>""Style Code"", ""value""=>""shagun_cl0027""}, {""key""=>""Occasion"", ""value""=>""Evening/Party, Festive""}, {""key""=>""Ideal For"", ""value""=>""Girls, Women""}, {""key""=>""Color Code"", ""value""=>""White, Cream""}]}"
"0d24f1f91499ff7726e51dd2f993cb37","2015-12-03 13:48:35 +0000","http://www.flipkart.com/amrita-singh-tote/p/itme4zyttazznfjj?pid=HMBE4ZYTGTAHFEHN","Amrita Singh Tote","[""Bags, Wallets & Belts >> Bags >> Totes >> Amrita Singh Totes""]","HMBE4ZYTGTAHFEHN","1930","1448","[""http://img5a.flixcart.com/image/hand-messenger-bag/e/h/n/hb-53mf-amrita-singh-tote-metallic-fuschia-angelina-1000x1000-imae4xbsyhzdaaux.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/e/h/n/hb-53mf-amrita-singh-tote-metallic-fuschia-angelina-original-imae4xbsyhzdaaux.jpeg""]","false","Flipkart.com: Buy Amrita Singh Tote for Rs. 1448 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Tote""}, {""key""=>""Material"", ""value""=>""PU""}, {""key""=>""Style Code"", ""value""=>""Hb 53mf""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Color Code"", ""value""=>""Metallic Fuschia""}, {""key""=>""Number of Pockets"", ""value""=>""3""}, {""key""=>""Number of Compartments"", ""value""=>""3""}, {""key""=>""Bag Design"", ""value""=>""Metallic Quilted""}]}"
"6da10d07474588ecaac8a3faff53ad85","2015-12-03 13:48:35 +0000","http://www.flipkart.com/amrita-singh-tote/p/itme4zyteapzqgq6?pid=HMBE4ZYTAPY42WKG","Amrita Singh Tote","[""Bags, Wallets & Belts >> Bags >> Totes >> Amrita Singh Totes""]","HMBE4ZYTAPY42WKG","1900","1099","[""http://img5a.flixcart.com/image/hand-messenger-bag/w/k/g/hb-47-amrita-singh-tote-fuschia-mia-original-imae4xbsfytz3rcj.jpeg""]","false","Flipkart.com: Buy Amrita Singh Tote for Rs. 1099 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Tote""}, {""key""=>""Material"", ""value""=>""PU""}, {""key""=>""Style Code"", ""value""=>""Hb 47""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Color Code"", ""value""=>""Fuschia""}, {""key""=>""Number of Pockets"", ""value""=>""3""}, {""key""=>""Number of Compartments"", ""value""=>""3""}, {""key""=>""Bag Design"", ""value""=>""Plain""}]}"
"acd47da08ebf89b98cd2d6aeba686074","2015-12-03 13:48:35 +0000","http://www.flipkart.com/baggit-pouch-potli/p/itmeb99vgevfnx4e?pid=HMBEB99VWZHJKYEG","Baggit Pouch Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Baggit Pouches and Potlis""]","HMBEB99VWZHJKYEG","1025","1025","[""http://img5a.flixcart.com/image/hand-messenger-bag/y/e/g/8903414555147-baggit-pouch-potli-lw-restructure-wan-skin-1000x1000-imaeb8aavxkbuqr4.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/y/e/g/8903414555147-baggit-pouch-potli-lw-restructure-wan-skin-original-imaeb8aavxkbuqr4.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/y/e/g/8903414555147-baggit-pouch-potli-lw-restructure-wan-skin-original-imaeb8aaxujnjgwd.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/y/e/g/8903414555147-baggit-pouch-potli-lw-restructure-wan-skin-original-imaeb8aaxsqzy4kf.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/y/e/g/8903414555147-baggit-pouch-potli-lw-restructure-wan-skin-original-imaeb8aaxgb7fsnt.jpeg""]","false","Flipkart.com: Buy Baggit Pouch Potli for Rs. 1025 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Pouch Potli""}, {""key""=>""Material"", ""value""=>""Artificial Leather""}, {""key""=>""Style Code"", ""value""=>""8903414555147""}, {""key""=>""Occasion"", ""value""=>""Casual, Evening/Party""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Color Code"", ""value""=>""Brown""}]}"
"79d83ea45d88b2e757e962a3d7c1516c","2015-12-03 13:48:35 +0000","http://www.flipkart.com/snehkriti-traditional-ethnic-potli/p/itmefpyt5vzqxyya?pid=PPSEFPYTHEZGXHUS","Snehkriti Traditional and Ethnic Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Snehkriti Pouches and Potlis""]","PPSEFPYTHEZGXHUS","150","95","[""http://img5a.flixcart.com/image/pouch-potli/h/u/s/vp-017-snehkriti-potli-traditional-and-ethnic-1100x1360-imaefpchqkwztfpt.jpeg"", ""http://img5a.flixcart.com/image/pouch-potli/h/u/s/vp-017-snehkriti-potli-traditional-and-ethnic-original-imaefpchqkwztfpt.jpeg""]","false","Flipkart.com: Buy Snehkriti Traditional and Ethnic Potli for Rs. 95 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","4","4","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Drawstring""}, {""key""=>""Type"", ""value""=>""Potli""}, {""key""=>""Material"", ""value""=>""Valvet""}, {""key""=>""Style Code"", ""value""=>""VP_017""}, {""key""=>""Ideal For"", ""value""=>""Men, Women""}, {""key""=>""Occasion"", ""value""=>""Festive, Wedding and Engagement, Special Occasion""}, {""key""=>""Color Code"", ""value""=>""Multicolor""}, {""key""=>""Height"", ""value""=>""22 cm""}, {""key""=>""Width"", ""value""=>""15 cm""}, {""key""=>""Depth"", ""value""=>""11 cm""}, {""key""=>""Pattern"", ""value""=>""Printed""}, {""key""=>""Number of Compartments"", ""value""=>""1""}]}"
"ec5abf26fc1a7a4896bbdfc4a224add6","2015-12-03 13:48:35 +0000","http://www.flipkart.com/fine-craft-india-pouch-potli/p/itmeau8psmrxyqqc?pid=HMBEAU8PHXXEG3UB","Fine Craft India Pouch Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Fine Craft India Pouches and Potlis""]","HMBEAU8PHXXEG3UB","260","210","[""http://img5a.flixcart.com/image/hand-messenger-bag/3/u/b/stc-ptl4-fine-craft-india-pouch-potli-mn-ptl4-original-imaeatsvp5fthxhr.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/3/u/b/stc-ptl4-fine-craft-india-pouch-potli-mn-ptl4-original-imaeatsvychwzwyg.jpeg""]","false","Fine Craft India Pouch Potli (Pink)
                         Price: Rs. 210
				
			Nice Potli Handbag for your stylish ethnic wardrobe. Potli handbags adds to your traditional outfit. Also good with Casual Indian Dresses. These Potli bag are good for evening or some special occassions any time. Silk embroided with bead handwork.
Nice Potli Handbag for your stylish ethnic wardrobe. Potli handbags adds to your traditional outfit. Also good with Casual Indian Dresses. These Potli bag are good for evening or some special occassions any time. Silk embroided with bead handwork.","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Drawstring""}, {""key""=>""Type"", ""value""=>""Pouch Potli""}, {""key""=>""Material"", ""value""=>""Silk""}, {""key""=>""Style Code"", ""value""=>""STC _ PTL4""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Bag Size"", ""value""=>""Small""}, {""key""=>""Occasion"", ""value""=>""Evening/Party""}, {""key""=>""Color Code"", ""value""=>""Pink""}, {""key""=>""Weight"", ""value""=>""150 g""}, {""key""=>""Height"", ""value""=>""152.4 mm""}, {""key""=>""Width"", ""value""=>""127 mm""}, {""key""=>""Depth"", ""value""=>""177.8 mm""}, {""value""=>""1 Bag""}, {""key""=>""Number of Compartments"", ""value""=>""1""}]}"
"c698d66c0f9e0ce5b084e1d9c33efbad","2015-12-03 13:48:35 +0000","http://www.flipkart.com/heels-handles-pouch-potli/p/itmebr5j7erzutxz?pid=HMBEBR5JKXNFHHFC","Heels & Handles Pouch Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Heels & Handles Pouches and Potlis""]","HMBEBR5JKXNFHHFC","560","130","[""http://img6a.flixcart.com/image/hand-messenger-bag/h/f/c/n1220c-heels-handles-pouch-potli-jewel-mesh-jewellery-coin-combo-1000x1000-imaebs7ae78j3hrn.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/h/f/c/n1220c-heels-handles-pouch-potli-jewel-mesh-jewellery-coin-combo-original-imaebs7ae78j3hrn.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/h/f/c/n1220c-heels-handles-pouch-potli-jewel-mesh-jewellery-coin-combo-original-imaebt7hkhmbpxe7.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/h/f/c/n1220c-heels-handles-pouch-potli-jewel-mesh-jewellery-coin-combo-original-imaebs7agdzwnvwh.jpeg""]","false","Flipkart.com: Buy Heels & Handles Pouch Potli for Rs. 130 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zip""}, {""key""=>""Type"", ""value""=>""Pouch Potli""}, {""key""=>""Material"", ""value""=>""Fabric""}, {""key""=>""Style Code"", ""value""=>""N1220C""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Bag Size"", ""value""=>""Small""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Color Code"", ""value""=>""Yellow""}, {""key""=>""Height"", ""value""=>""80 mm""}, {""key""=>""Width"", ""value""=>""100 mm""}, {""key""=>""Depth"", ""value""=>""40 mm""}, {""key""=>""Number of Pockets"", ""value""=>""1""}, {""key""=>""Number of Compartments"", ""value""=>""1""}, {""value""=>""1 Pouch""}]}"
"b38ea0e56811416dc9371080dc026268","2015-12-03 13:48:35 +0000","http://www.flipkart.com/fine-craft-india-pouch-potli/p/itmeau8pxks6q6zg?pid=HMBEAU8PYRH23TFK","Fine Craft India Pouch Potli","[""Bags, Wallets & Belts >> Bags >> Pouches and Potlis >> Fine Craft India Pouches and Potlis""]","HMBEAU8PYRH23TFK","440","349","[""http://img5a.flixcart.com/image/hand-messenger-bag/t/f/k/stc-ptl1-fine-craft-india-pouch-potli-mn-ptl1-original-imaeatsvghgnqe9v.jpeg"", ""http://img6a.flixcart.com/image/hand-messenger-bag/t/f/k/stc-ptl1-fine-craft-india-pouch-potli-mn-ptl1-original-imaeatsvghgnqe9v.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/t/f/k/stc-ptl1-fine-craft-india-pouch-potli-mn-ptl1-original-imaeatsv6fm6ucbj.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/t/f/k/stc-ptl1-fine-craft-india-pouch-potli-mn-ptl1-original-imaeatsuhusgzzjg.jpeg"", ""http://img5a.flixcart.com/image/hand-messenger-bag/t/f/k/stc-ptl1-fine-craft-india-pouch-potli-mn-ptl1-original-imaeatsuyr3jguvk.jpeg""]","false","Fine Craft India Pouch Potli (Multi-Coloured)
                         Price: Rs. 349
				
			Nice Potli Handbag for your stylish ethnic wardrobe. Potli handbags adds to your traditional outfit. Also good with Casual Indian Dresses. These Potli bag are good for evening or some special occassions any time. Silk embroided with bead handwork.
Nice Potli Handbag for your stylish ethnic wardrobe. Potli handbags adds to your traditional outfit. Also good with Casual Indian Dresses. These Potli bag are good for evening or some special occassions any time. Silk embroided with bead handwork.","No rating available","No rating available","","{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Magnetic Snap""}, {""key""=>""Type"", ""value""=>""Pouch Potli""}, {""key""=>""Material"", ""value""=>""Silk""}, {""key""=>""Style Code"", ""value""=>""STC _ PTL1""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Bag Size"", ""value""=>""Small""}, {""key""=>""Occasion"", ""value""=>""Evening/Party""}, {""key""=>""Color Code"", ""value""=>""Multi-Coloured""}, {""key""=>""Weight"", ""value""=>""125 g""}, {""key""=>""Height"", ""value""=>""139.7 mm""}, {""key""=>""Width"", ""value""=>""25.4 mm""}, {""key""=>""Depth"", ""value""=>""254 mm""}, {""value""=>""1 Bag""}, {""key""=>""Number of Compartments"", ""value""=>""1""}]}"
